740061790,Stentorpet,57.442095,12.743222,1463,6373552,1315439
740061791,Grevakila,57.449799,12.730494,1463,6374087,1315063
740061792,Jonsdal,57.454443,12.723837,1463,6476529,1268014
740061793,Hampvägen,58.350505,11.841868,1485,6374606,1314916
740061794,Lindäng,57.459037,12.720999,1463,6376545,1300848
740061795,Palmgrens väg,57.470470,12.485428,1463,6376762,1300031
740061796,Bönhultsvägen,57.472056,12.471657,1463,6376743,1299264
740061797,Vilg,57.471547,12.458912,1463,6377153,1297875
740061798,Edeberga,57.474606,12.435464,1463,6377386,1295292
740061799,Rud,57.475537,12.392292,1463,6376121,1293235
740061800,Östra Kulla,57.463267,12.359137,1463,6368024,1321882
740061801,Slätthultsvägen,57.402799,12.841679,1463,6366829,1322503
740061802,Lilla Backa,57.392326,12.852858,1463,6367874,1324262
740061803,Hylte,57.402379,12.881325,1463,6365926,1315806
740061804,Broken,57.381570,12.742319,1463,6362097,1323389
740061805,Fjällåsen,57.350236,12.870967,1463,6370082,1328694
740061807,Hagavägen,57.423870,12.953418,1465,6368667,1326170
740061808,Lindhult,57.410223,12.912463,1465,6579749,1632771
740061810,Kvarnholmen brygga,59.317680,18.137017,0182,6571256,1638235
740061812,Nyboda skola,59.239759,18.227467,0138,6580817,1610503
740061814,Tuna,59.333667,17.746756,0125,6418167,1274825
740061815,Surte kyrka,57.831226,12.013891,1440,6364212,1300087
740061816,Horred brandstation,57.359581,12.482806,1463,7133800,1730600
740061817,Liljabäck,64.232806,20.560596,2409,7168113,1636700
740061818,Lycksele Linnévägen 2,64.590340,18.659726,2481,6475397,1254346
740061819,Risekrysset,58.332935,11.610264,1485,7136126,1732462
740061820,Mjösjön,64.252346,20.602443,2409,6483669,1279006
740061821,Dalalundsvägen,58.420138,12.022323,1485,6777989,1437375
740061822,Bergetskolan,61.112789,14.643517,2034,6484704,1259388
740061823,Väjeröd östra,58.419067,11.686386,1485,6776154,1436126
740061825,Lindängsvägen,61.096124,14.620973,2034,6722619,1488605
740061826,Slättaskolan skolbusshållplats,60.620709,15.596989,2080,6671976,1428803
740061827,Tjädertjärn,60.160134,14.522947,2085,6465416,1409798
740061828,Sigghusberg,58.302861,14.266691,1497,6466145,1410779
740061829,Kvarngatan,58.309604,14.283135,1497,6471100,1252530
740061830,Bokenäs vändplan,58.293443,11.583944,1485,7192984,1744944
740061832,Skellefteå centrum (stadstrafiken),64.751673,20.953789,2482,7193633,1744596
740061833,Skellefteå Norrhammargatan,64.757724,20.947614,2482,7193872,1744680
740061834,Skellefteå Granvägen,64.759798,20.949779,2482,7193763,1745138
740061835,Skellefteå Norrhammarskolan,64.758491,20.959176,2482,6476196,1267766
740061836,Hasselberget,58.347391,11.837978,1485,6479501,1264682
740061837,Smärtungen,58.375348,11.782070,1485,6480375,1278968
740061838,Lane Ryrs röd,58.390611,12.024841,1485,7193684,1745629
740061839,Skellefteå Torsgatan,64.757427,20.969314,2482,7193687,1745898
740061840,Skellefteå Norrvalla,64.757257,20.974947,2482,7193574,1746320
740061841,Skellefteå Boviksvägen,64.755939,20.983582,2482,7193488,1746954
740061842,Skellefteå Alhemskyrkan,64.754706,20.996697,2482,6490522,1255382
740061843,Väntorp,58.468941,11.611816,1430,7193238,1747537
740061844,Skellefteå Gruvgatan,64.752045,21.008462,2482,6488092,1255843
740061845,Tegelbruket,58.447441,11.622284,1430,6491575,1258089
740061846,Smedbergskrysset,58.479876,11.656968,1430,7192995,1748296
740061847,Skellefteå Moröbackevägen,64.749315,21.023917,2482,6499090,1264020
740061850,Vattneröd,58.550419,11.750605,1430,7193086,1748404
740061852,Skellefteå Televägen,64.750048,21.026333,2482,6493270,1253514
740061853,Dinglevägen,58.492495,11.576934,1430,6496453,1251087
740061854,Heden,58.519615,11.531965,1430,6488463,1262022
740061855,Klevakrysset,58.454169,11.727445,1430,6470224,1244387
740061856,Slättevallsgatan,58.280947,11.446465,1484,6470431,1244441
740061857,Trötemyrsvägen,58.282831,11.447155,1484,7193204,1747743
740061858,Skellefteå Moröhöjden centrum,64.751589,21.012712,2482,6462885,1242519
740061859,Folkets hus,58.214162,11.422848,1484,7193350,1747934
740061862,Skellefteå Myntgatan 39,64.752753,21.016959,2482,7193630,1747690
740061870,Skellefteå Myntgatan 107,64.755434,21.012338,2482,6472738,1247144
740061872,Gullmarsvik,58.305045,11.490580,1484,7194269,1747703
740061873,Skellefteå Vårgatan,64.761132,21.013711,2482,6481358,1249308
740061876,Biberg,58.383458,11.518028,1484,6485380,1247289
740061878,Brodalen västra,58.418305,11.479195,1484,7194078,1747927
740061879,Skellefteå Brisgatan,64.759261,21.018068,2482,6479377,1234239
740061882,Serpentinvägen,58.356857,11.263518,1427,7193806,1748150
740061883,Skellefteå Morö Backe skola,64.756667,21.022264,2482,7193924,1748459
740061884,Skellefteå Isgränd,64.757493,21.028932,2482,6479302,1234440
740061885,Fisketången,58.356307,11.267027,1427,6479137,1234220
740061886,Tångens skola,58.354697,11.263471,1427,6479940,1235300
740061887,Viggersvik,58.362536,11.280938,1427,7193842,1748664
740061889,Skellefteå bussbommen,64.756609,21.033079,2482,7193928,1748862
740061890,Skellefteå Blidvädersgatan,64.757231,21.037370,2482,6479279,1231923
740061891,Smögens torg,58.354572,11.224198,1427,6480360,1232961
740061892,Hasselösunds båthamn,58.364879,11.240619,1427,7193829,1749106
740061893,Skellefteå Takdroppsgatan,64.756166,21.042302,2482,7193708,1749331
740061894,Skellefteå Semestergatan,64.754918,21.046799,2482,7193536,1748990
740061896,Skellefteå Svedjevägen,64.753635,21.039368,2482,6479647,1233655
740061897,Komvux,58.358919,11.253262,1427,7193240,1748820
740061900,Skellefteå Stackgatan,64.751116,21.035300,2482,6491214,1239328
740061901,Klev,58.465856,11.336757,1427,7193336,1748541
740061902,Skellefteå Morö Backe centrum,64.752180,21.029630,2482,6478717,1238545
740061903,Grönvik,58.353535,11.337593,1427,6478163,1238465
740061904,Kyrkan,58.348529,11.336858,1427,6489221,1237091
740061905,Hästedalen,58.446679,11.300832,1427,6502841,1238525
740061906,Jore udde,58.569440,11.309721,1435,7194337,1747255
740061907,Östra leden E4,64.762069,21.004455,2482,7195049,1747969
740061908,Skellefteå Solbacksvägen,64.767903,21.020624,2482,6504400,1235950
740061917,Kalvö,58.581838,11.263799,1435,6515617,1252972
740061920,Röstan,58.692258,11.543356,1435,6499856,1240876
740061924,Ragnildalen,58.544128,11.353397,1435,7194969,1748013
740061925,Skellefteå Varugatan västra,64.767156,21.021407,2482,7194899,1748158
740061926,Skellefteå Varugatan östra,64.766424,21.024320,2482,7194076,1744811
740061927,Skellefteå Erikslid centrum,64.761525,20.952867,2482,6502341,1237371
740061928,Backegärde,58.564270,11.290529,1435,6507087,1239520
740061930,Kärill,58.608038,11.321898,1435,6537977,1239341
740061933,Elsängen,58.884384,11.283001,1486,6547741,1247683
740061936,Sandås,58.976756,11.416127,1486,6532960,1226511
740061937,Ramsö,58.831533,11.067424,1486,7193951,1745728
740061939,Slalomvägen E4,64.759740,20.971842,2482,7193608,1745369
740061940,Skellefteå Torsgatan/E4,64.756938,20.963744,2482,6437654,1322905
740061942,Strömgatan,58.027551,12.807445,1442,6437471,1322795
740061943,Hedåsgatan,58.025867,12.805723,1442,6437295,1322513
740061944,Kullingsleden,58.024176,12.801090,1442,6437156,1321635
740061945,Kvarnen,58.022579,12.786357,1442,6436213,1320933
740061946,Södergården,58.013842,12.775211,1442,6438001,1327340
740061949,Landa,58.032408,12.882150,1442,6436599,1324592
740061950,Hägrunga,58.018761,12.836741,1442,6437021,1325559
740061951,Ambjörntorp,58.022925,12.852769,1442,6438072,1326564
740061952,Lilla Åby,58.032742,12.868980,1442,6435502,1323347
740061953,Vägatorp,58.008432,12.816526,1442,6437884,1327574
740061954,Landa kyrka,58.031450,12.886191,1442,6439834,1324354
740061955,Tumbergsvägen,58.047673,12.830309,1442,6439941,1325029
740061956,Ödegården,58.048899,12.841644,1442,6441895,1315917
740061957,Ekebacken,58.062733,12.686038,1442,6439994,1323510
740061958,Tumbergs prästgård,58.048773,12.815917,1442,6437719,1322440
740061960,Kullingshemmet,58.027949,12.799537,1442,6427438,1325065
740061961,Stora Långared,57.936805,12.851508,1442,6439051,1322699
740061963,Betongfabriken,58.039995,12.802912,1442,6438453,1322069
740061964,Sundolitt,58.034381,12.792713,1442,6437411,1323146
740061965,Fridhemsskolan,58.025469,12.811700,1442,7192977,1745251
740061966,Norran,64.751387,20.960198,2482,6435427,1319902
740061967,Tubbetorp,58.006378,12.758393,1442,6435427,1319301
740061968,Smedsgården,58.006135,12.748242,1442,6435294,1318572
740061969,Mängsholmsvägen,58.004645,12.736032,1442,6434881,1317881
740061970,Jonstorp,58.000660,12.724680,1442,6434358,1317245
740061971,Bäne missionshuset,57.995711,12.714345,1442,6434073,1316762
740061972,Bäne norra,57.992957,12.706411,1442,6433749,1316280
740061973,Bäne södra,57.989854,12.698525,1442,6432284,1314944
740061974,Hols skola,57.976166,12.677119,1442,6435911,1316886
740061975,Lagmansholm,58.009486,12.707080,1442,6431504,1313104
740061976,Hol cementgjuteri,57.968405,12.646686,1442,6431664,1318563
740061977,Finnatorp,57.972097,12.738666,1442,6431298,1312142
740061978,Marbogården norra,57.966154,12.630620,1442,6431224,1317918
740061979,Horla kyrka,57.967889,12.728121,1442,6430518,1317960
740061980,Horla telegraf,57.961576,12.729372,1442,6430155,1318098
740061981,Storsjön,57.958378,12.731979,1442,6428966,1316673
740061982,Yxnåsvägen,57.947134,12.708864,1442,6426741,1315332
740061983,Orydsvägen,57.926633,12.687985,1442,6425101,1316692
740061984,Bögared,57.912491,12.712169,1442,6423811,1318127
740061985,Larsbo,57.901512,12.737330,1442,6424204,1318637
740061986,Mossbo,57.905243,12.745619,1442,6424855,1319284
740061987,Höghult,57.911342,12.756021,1442,6424989,1319706
740061988,Rörtjärn,57.912714,12.763028,1442,6425336,1320052
740061989,Skanterna,57.915965,12.768594,1442,6425765,1320678
740061990,Nårunga missionshus,57.920063,12.778817,1442,6427888,1323038
740061991,Nårskabro,57.940041,12.817001,1442,6424836,1319048
740061992,Slätthult,57.911076,12.752060,1442,6427685,1318276
740061993,Övratorp,57.936306,12.736875,1442,6426621,1321900
740061994,Nårunga skola,57.928228,12.798765,1442,7192478,1747089
740061995,Skellefteå Fäbodgatan,64.745585,20.997785,2482,7192430,1746730
740061996,Skellefteå Anderstorp vårdcentral,64.745420,20.990195,2482,6434911,1323108
740061997,Mellomgården,58.003038,12.812931,1442,6434378,1322949
740061998,Bänatorp,57.998196,12.810646,1442,6430245,1322954
740061999,Hökared,57.961141,12.813823,1442,6429094,1323147
740062000,Hjulsered,57.950897,12.817939,1442,6429920,1325003
740062001,Ljur,57.959036,12.848630,1442,6430418,1325424
740062002,Korpås,57.963667,12.855365,1442,6426872,1325280
740062003,Gabrielssons,57.931815,12.855550,1442,6426255,1325545
740062004,Vaselid,57.926386,12.860470,1442,6430609,1316825
740062005,Nordhultsvägen,57.961927,12.710157,1442,6430518,1318477
740062006,Horla gamla skola,57.961787,12.738093,1442,6435921,1327855
740062007,Riddartorp,58.013957,12.892374,1442,6435136,1327296
740062008,Stommen,58.006701,12.883503,1442,6434735,1327958
740062009,Uddetorp,58.003362,12.894978,1442,6432124,1329044
740062010,Ornunga kvarn,57.980368,12.915210,1442,6431688,1328786
740062011,Ornunga,57.976359,12.911171,1442,6443675,1315683
740062012,Rydet,58.078594,12.680685,1442,6442722,1315928
740062013,Intaka,58.070152,12.685577,1442,6442371,1315806
740062014,Pinnagården,58.066954,12.683788,1442,6441256,1314577
740062015,Gråsten,58.056447,12.663876,1442,6440507,1314037
740062016,Bergstena Ödegården,58.049506,12.655335,1442,6440153,1313854
740062017,Bergstena by,58.046256,12.652520,1442,6439608,1313626
740062018,Missionshuset,58.041275,12.649097,1442,6439257,1313270
740062019,Västergården västra,58.037979,12.643357,1442,6439011,1312878
740062020,Gallås,58.035609,12.636926,1442,6438583,1312627
740062021,Tokatorp,58.031666,12.633024,1442,6438202,1312613
740062022,Sadelsten,58.028244,12.633090,1442,6437894,1312774
740062023,Lenagården,58.025551,12.636056,1442,6437058,1312469
740062024,Lena kyrka,58.017928,12.631567,1442,6436627,1312243
740062025,Sotlanda,58.013969,12.628092,1442,6436077,1312143
740062026,Lena skola,58.008996,12.626840,1442,6435619,1311994
740062027,Lena,58.004828,12.624688,1442,6434950,1311204
740062028,Strömsberg,57.998496,12.611882,1442,6434409,1310889
740062029,Gisslatorp,57.993512,12.606997,1442,6433365,1310296
740062030,Fly,57.983901,12.597824,1442,6432685,1309803
740062031,Areberg,57.977595,12.590050,1442,6432294,1309520
740062032,Torpvägen,57.973969,12.585590,1442,6440671,1320503
740062033,Frötorp,58.053637,12.764551,1442,6441651,1318238
740062034,Starabovägen,58.061502,12.725489,1442,6436275,1315833
740062035,Sandris,58.012315,12.689010,1442,6434559,1313302
740062036,Vittene,57.995876,12.647615,1442,6437670,1312869
740062037,Bagerivägen,58.023583,12.637839,1442,6434300,1310016
740062038,Hallen,57.992163,12.592347,1442,6435170,1309230
740062039,Långesbro,57.999626,12.578377,1442,6436129,1308580
740062040,Stomsberg,58.007944,12.566625,1442,6437960,1316230
740062041,Fullestad,58.027585,12.694403,1442,6436425,1314099
740062042,Lunnahult,58.012938,12.659602,1442,6433326,1329405
740062043,Västergården östra,57.991285,12.920437,1442,6428127,1320194
740062047,Häradsvad,57.941046,12.768872,1442,7192224,1745290
740062048,Skellefteå Campus,64.744632,20.959729,2482,6428281,1321306
740062049,Brunnlidsvägen,57.942874,12.787504,1442,6573994,1623462
740062050,Långsjö torg,59.268877,17.970382,0180,6573809,1623842
740062051,Vårdkasevägen,59.267107,17.976935,0180,7192505,1745273
740062052,Skellefteå Nygatan,64.747154,20.959853,2482,7101621,1734305
740062053,Johannesfors,63.942666,20.586971,2480,7104792,1731684
740062054,Gunnismark,63.972765,20.538493,2480,6574162,1623824
740062055,Långbrodalsvägen (Svartlösavägen),59.270278,17.976821,0180,6538236,1398924
740062056,Otterbäcken fabriken,58.953937,14.048795,1447,6536903,1398307
740062058,Folkets hus,58.941830,14.038692,1447,6536325,1398022
740062059,Gallernäset,58.936576,14.034010,1447,6532754,1397148
740062060,Kvarntorpet,58.904326,14.020494,1447,6534508,1397745
740062061,Malm,58.920206,14.030039,1447,6541286,1401724
740062062,Östergatan,58.981956,14.096070,1447,6528600,1409822
740062063,Kvarntorp,58.869898,14.241995,1447,6488048,1482482
740062064,Nya Strömbron,58.514958,15.504608,0580,6541425,1401942
740062065,Villagatan,58.983253,14.099797,1447,6478952,1488077
740062066,Fröstorpsgatan,58.433487,15.601082,0580,6541198,1402397
740062067,Skolgatan,58.981320,14.107807,1447,6541118,1401077
740062068,Gullspång Mariestadsvägen,58.980299,14.084899,1447,6540479,1400647
740062069,Älvstorp,58.974466,14.077712,1447,6539889,1400121
740062070,Bronserud,58.969050,14.068838,1447,6960300,1480226
740062071,Bräcke Polisstation,62.753133,15.418062,2305,6539301,1402039
740062072,Delebäcksvägen,58.964216,14.102424,1447,6538627,1401194
740062073,Torsvid,58.957975,14.088045,1447,6537034,1400539
740062074,Hägnerna,58.943529,14.077384,1447,6537887,1400561
740062075,Gunnarstorp,58.951188,14.077383,1447,6536016,1401020
740062076,Hult,58.934506,14.086190,1447,6535145,1401718
740062077,Huddingsbacken,58.926851,14.098692,1447,6534223,1402236
740062078,Ödeslyckan,58.918696,14.108087,1447,6532205,1402919
740062079,Midskog,58.900743,14.120820,1447,6531595,1405465
740062080,Bjerke,58.895837,14.165231,1447,6529853,1405876
740062081,Bråta södra,58.880296,14.173095,1447,6529014,1406665
740062082,Björstorp,58.872939,14.187121,1447,6528983,1407060
740062083,Hungstorp,58.872746,14.193979,1447,6528660,1407810
740062084,Struppkärr,58.870009,14.207109,1447,6527773,1408275
740062085,Hova skola,58.862149,14.215531,1447,6959643,1480577
740062086,Bräcke Rönningsvägen,62.747257,15.425007,2305,6527103,1408005
740062087,Vattubolsvägen,58.856079,14.211130,1447,6526934,1407740
740062088,Vibylunsvägen,58.854506,14.206611,1447,6960664,1479734
740062089,Bräcke Gymnasieskola,62.756372,15.408390,2305,6525475,1406954
740062090,Storhults vägskäl,58.841244,14.193607,1447,6526725,1408511
740062091,Mogården,58.852795,14.220049,1447,6526428,1408503
740062092,Hova industrigatan,58.850128,14.220033,1447,6525727,1408725
740062093,Skarpskyttegatan,58.843885,14.224164,1447,6529078,1410780
740062094,Berget,58.874387,14.258402,1447,6528379,1412824
740062095,Håhult,58.868534,14.294098,1447,6528331,1414533
740062096,Åsebolsvägen,58.868446,14.323728,1447,6530172,1415967
740062097,Motorp,58.885250,14.347879,1447,6531027,1415809
740062098,Korsvägen,58.892893,14.344817,1447,7192272,1746390
740062099,Skellefteå Frögatan,64.744257,20.982814,2482,6531102,1414274
740062100,Tubberudsväg,58.893262,14.318172,1447,6522107,1402818
740062102,Broslätten,58.810108,14.123472,1493,7192034,1746498
740062103,Skellefteå Tuböleskolan,64.742052,20.984665,2482,6523376,1404299
740062104,Gastorp,58.821826,14.148544,1447,6523779,1405106
740062105,Fagerlid,58.825621,14.162335,1447,6524442,1406362
740062106,Fällan,58.831846,14.183792,1447,6524370,1409091
740062107,Grimstorp,58.831785,14.231054,1447,7191960,1746728
740062108,Skellefteå Kvistgatan,64.741223,20.989347,2482,7191630,1746610
740062109,Skellefteå Anbudsgatan,64.738361,20.986314,2482,7191540,1746426
740062110,Skellefteå Bladgatan,64.737692,20.982313,2482,6531038,1396752
740062111,Askevikens camping,58.888833,14.014424,1493,7191450,1746216
740062112,Skellefteå Nålvägen,64.737042,20.977769,2482,6528888,1396355
740062113,Moviken,58.869446,14.008543,1493,6527947,1396172
740062114,Sannerudskärr,58.860959,14.005812,1493,6526756,1395430
740062115,Kullerud,58.850093,13.993519,1493,6524946,1394676
740062116,Sjötorp torget,58.833668,13.981318,1493,6500971,1374990
740062117,Motorp,58.613323,13.654005,1493,6524702,1394806
740062118,Sjötorps gård,58.831511,13.983683,1493,6521713,1394194
740062119,Lindesberg,58.804541,13.974507,1493,7191356,1746017
740062120,Skellefteå Trädgränd,64.736347,20.973448,2482,6520014,1393639
740062121,Sleven,58.789160,13.965718,1493,6518116,1393008
740062122,Fåleberg,58.771974,13.955718,1493,6516113,1392322
740062123,Hassle kyrkan,58.753831,13.944828,1493,6514828,1391718
740062124,Tingshuset,58.742151,13.935019,1493,6514404,1391512
740062125,Berga vägskäl,58.738295,13.931668,1493,6513423,1389784
740062126,Ingarud,58.729055,13.902327,1493,6512480,1388631
740062127,Brodderud,58.720299,13.882901,1493,6521522,1399432
740062128,Bjuråsen,58.804081,14.065172,1493,7191548,1745747
740062129,Skellefteå Coop,64.738260,20.968131,2482,6518668,1395813
740062130,Torpelund,58.777613,14.003920,1493,6517321,1394426
740062131,Tjos,58.765190,13.980589,1493,6515664,1392881
740062132,Vallby,58.749942,13.954695,1493,6523447,1379538
740062133,Backebolet,58.816251,13.720176,1493,6523716,1380228
740062134,Björkkullen,58.818857,13.731965,1493,6523832,1380394
740062135,Djupbroliden,58.819944,13.734774,1493,6523719,1380804
740062136,Fågelö skola,58.819044,13.741926,1493,6523046,1381326
740062137,Skogshyddan,58.813150,13.751313,1493,6522487,1381777
740062138,Fågelö,58.808259,13.759408,1493,6521232,1383650
740062139,Bron,58.797509,13.792448,1493,7192036,1745722
740062140,Skellefteå Anderstorp centrum,64.742637,20.968442,2482,6519858,1385434
740062142,Prosterud,58.785659,13.823991,1493,6519732,1386069
740062143,Klippingsberg,58.784697,13.835029,1493,6519675,1388257
740062144,Ekenäs,58.784758,13.872868,1493,6519252,1389421
740062145,Mörtevik,58.781262,13.893192,1493,6516994,1390365
740062146,Nolängen,58.761244,13.910608,1493,6516103,1390299
740062147,Gullberget,58.753233,13.909904,1493,6515301,1389790
740062148,Hassle-Säby,58.745907,13.901509,1493,6513992,1389341
740062149,Bergatorp,58.734048,13.894404,1493,6510998,1395504
740062150,Ymsen,58.708717,14.002150,1493,6510732,1390944
740062151,Torstentorp,58.705205,13.923646,1493,6510923,1389551
740062152,Lövåsen västra,58.706565,13.899534,1493,6505805,1388418
740062153,Segerstadsvägen väg 201,58.660354,13.882531,1493,6505978,1388431
740062154,Segerstadsvägen,58.661909,13.882669,1493,6505761,1389133
740062155,Milasten,58.660142,13.894865,1493,6505685,1389496
740062156,Betel,58.659553,13.901152,1493,6505464,1389665
740062157,Smedjan,58.657613,13.904170,1493,6505008,1389902
740062158,Karlsro,58.653582,13.908473,1493,6504518,1389693
740062159,Jula korset,58.649132,13.905114,1493,6503857,1389026
740062160,Utby kyrka,58.643031,13.893957,1493,6503379,1388714
740062161,Olof Jonsgården,58.638663,13.888822,1493,6502799,1388751
740062162,Råkullen,58.633468,13.889744,1493,6502237,1388514
740062163,Långgatan,58.628365,13.885943,1493,6501597,1388315
740062164,Ekhagen,58.622571,13.882835,1493,6501200,1388147
740062165,Ekby bygdegård,58.618966,13.880142,1493,6500824,1388078
740062166,Ekby,58.615574,13.879141,1493,6500614,1387961
740062167,Ekby kyrka,58.613660,13.877232,1493,6500351,1388003
740062168,Rosenlund,58.611311,13.878084,1493,6501772,1391126
740062169,Källsön,58.624855,13.931104,1493,6505952,1385493
740062170,Nykvarn,58.660910,13.832090,1493,6505318,1385648
740062171,Månsagården,58.655262,13.835080,1493,6503264,1385405
740062172,Rörsås,58.636769,13.831938,1493,6502468,1385143
740062173,Sörgården,58.629558,13.827833,1493,6501621,1384450
740062174,Norra Ledet,58.621775,13.816343,1493,6501038,1383889
740062175,Ek,58.616394,13.806993,1493,6508227,1375402
740062176,Sjöberg,58.678536,13.657091,1493,6507409,1375962
740062177,Fjäll,58.671359,13.667187,1493,6506095,1377835
740062178,Knapegården,58.660102,13.700156,1493,6504983,1379433
740062180,Axtorp,58.650573,13.728264,1493,6506233,1381863
740062181,Hamrum,58.662457,13.769439,1493,6506735,1382781
740062182,Lillegården,58.667210,13.784986,1493,6505106,1379901
740062183,Trankärr,58.651807,13.736254,1493,6519392,1386640
740062184,Brofästet,58.781797,13.845068,1493,6521649,1383260
740062185,Bygdegården,58.801145,13.785489,1493,6501835,1375634
740062186,Svaneberg,58.621259,13.664604,1493,6511835,1385475
740062187,Karlsholme,58.713688,13.828792,1493,6511915,1386022
740062189,Norra vägen,58.714550,13.838185,1493,6512029,1386318
740062191,Madlyckan,58.715651,13.843232,1493,6512026,1386617
740062192,Flugsvampen,58.715702,13.848390,1493,6511688,1387497
740062198,Stenkrossvägen,58.712899,13.863736,1493,6511698,1387749
740062199,Bäckavägen,58.713055,13.868077,1493,6511592,1387775
740062200,Krontorp,58.712110,13.868578,1493,6511414,1385442
740062201,Borgmästargatan,58.709902,13.828437,1493,6511418,1385764
740062202,Milstensgatan,58.710023,13.833988,1493,6511203,1385812
740062204,Björkgården,58.708107,13.834924,1493,6511016,1385681
740062205,Östra Järnvägsgatan,58.706394,13.832761,1493,6510879,1385669
740062206,Fredriksberg,58.705162,13.832623,1493,6510612,1385807
740062207,Muggebovägen,58.702803,13.835138,1493,6510326,1385879
740062208,Marielundsgatan,58.700256,13.836524,1493,6510108,1385902
740062209,Bäckelundsgatan,58.698306,13.837031,1493,6509866,1385970
740062210,Rådmannen,58.696152,13.838326,1493,6509543,1386122
740062211,Grangärdet,58.693295,13.841109,1493,6509215,1385796
740062212,Västeräng,58.690266,13.835656,1493,6508771,1386275
740062213,Sandbäcken,58.686408,13.844135,1493,6509483,1384995
740062214,Förrådsgatan,58.692458,13.821715,1493,6508279,1386378
740062215,Elvirelund,58.682021,13.846158,1493,7193744,1743716
740062217,Skellefteå Kompositörvägen,64.759354,20.929390,2482,7193990,1743639
740062218,Skellefteå Dirigentvägen,64.761608,20.928196,2482,6510510,1384928
740062219,Södra vägen,58.701655,13.820036,1493,6511067,1385107
740062220,Badhuset,58.706700,13.822838,1493,6511050,1385297
740062221,Musikskolan,58.706598,13.826122,1493,6510906,1384731
740062222,Blomstervägen,58.705155,13.816437,1493,6510364,1384393
740062226,Säterigatan,58.700202,13.810888,1493,6509966,1384453
740062227,Vintervägen,58.696647,13.812126,1493,6509774,1383878
740062229,BråtenPark,58.694771,13.802314,1493,6509879,1383285
740062232,Orrvägen,58.695554,13.792039,1493,6510142,1383252
740062233,Lockerudsskolan,58.697904,13.791334,1493,6510455,1383227
740062234,Västra vägen,58.700706,13.790741,1493,6510698,1383483
740062235,Lockerud,58.702955,13.795028,1493,7194068,1743362
740062236,Skellefteå Klockarhöjden,64.762505,20.922532,2482,6510935,1383920
740062237,Marieholms center,58.705199,13.802440,1493,6510648,1384416
740062238,Drottning Kristinas väg,58.702756,13.811139,1493,6507413,1386406
740062240,Fors,58.674258,13.847077,1493,6506870,1386472
740062241,Kistegården,58.669404,13.848487,1493,6506405,1387501
740062243,Ullervads kyrka,58.665500,13.866442,1493,6506467,1387534
740062244,Ullervads kyrka väg 201,58.666065,13.866979,1493,7193918,1743202
740062246,Skellefteå Sjungande dalens skola,64.761281,20.918929,2482,6511769,1387415
740062247,Törnbergavägen,58.713605,13.862282,1493,7193926,1742900
740062248,Skellefteå Basvägen,64.761570,20.912623,2482,7194134,1742684
740062249,Skellefteå Tenorvägen,64.763584,20.908454,2482,7194305,1742576
740062250,Skellefteå Alimak,64.765190,20.906483,2482,6504378,1384806
740062255,Karlslund,58.646606,13.821063,1493,6504716,1378893
740062261,Hederna,58.648027,13.719112,1493,6507127,1386473
740062263,Vägförvaltningen,58.671710,13.848375,1493,6521575,1401393
740062266,Håttorp,58.805010,14.099060,1493,6498317,1383258
740062267,Kröken,58.591813,13.797543,1493,6497393,1382672
740062268,Styrud,58.583365,13.787950,1493,7194395,1742333
740062270,Skellefteå Stenbackavägen,64.766169,20.901549,2482,6493700,1383809
740062271,Rambotorp,58.550536,13.809372,1493,7194022,1741866
740062272,Skellefteå Backabrovägen 1,64.763173,20.891146,2482,6499792,1387531
740062273,Rankabacken,58.606173,13.870246,1493,6499340,1387302
740062274,Väbjörnsgården,58.602059,13.866533,1493,6498833,1387124
740062275,Ribbenås,58.597463,13.863725,1493,7194350,1742036
740062276,Skellefteå Backabrovägen 2,64.765981,20.895256,2482,6497415,1386755
740062277,Brotorp,58.584645,13.858090,1493,6497562,1387718
740062278,Frölunda,58.586213,13.874564,1493,6496459,1387811
740062279,Frölunda skogen,58.576341,13.876707,1493,6495743,1388831
740062280,Skalkarike,58.570178,13.894580,1493,6495370,1388658
740062281,Skattegården,58.566787,13.891791,1493,6494898,1388323
740062282,Karlsholm,58.562466,13.886270,1493,6493091,1387625
740062283,Tidavad Nolgården,58.546073,13.875177,1493,6493690,1386926
740062284,Tidavad Karlsgården,58.551267,13.862882,1493,6492381,1387300
740062285,Rör,58.539619,13.869950,1493,6496737,1386374
740062286,Tidavad skola,58.578462,13.851883,1493,6491774,1384089
740062287,Lövåsens gård,58.533330,13.815159,1493,6498223,1387028
740062288,Mon,58.591965,13.862379,1493,6499855,1383807
740062289,Knutstorp,58.605759,13.806189,1493,6498846,1383463
740062290,Boterstena gamla affären,58.596614,13.800794,1493,7193629,1741819
740062292,Skellefteå Degerbyvägen,64.759696,20.889500,2482,7102000,1727186
740062293,Åbyn,63.950764,20.442821,2480,6504332,1377693
740062294,Adelavägen,58.644246,13.698666,1493,6505025,1377691
740062295,Komministergården,58.650462,13.698256,1493,6508256,1373714
740062296,Hallen,58.678308,13.627997,1493,7193330,1741834
740062297,Skellefteå Idrottsvägen,64.757014,20.889311,2482,7193140,1742088
740062298,Skellefteå Rågvägen,64.755134,20.894305,2482,6514041,1399962
740062299,Uddavägen,58.737076,14.077675,1473,6512395,1399984
740062300,Nolåsen,58.722311,14.078787,1473,6510553,1399941
