740006826,Västerrå,61.792106,17.041318,2184
740006827,Gia,61.797076,17.029459,2184
740006835,Hudiksvall Ridhuset,61.740901,17.140676,2184
740006836,Fiskeby Vii,61.744218,17.155660,2184
740006837,Fiskeby,61.741921,17.168336,2184
740006838,Tolsta,61.742397,17.180868,2184
740006839,Nordenholm,61.747604,17.204726,2184
740006840,Nordenholm Petter-Hanses,61.749692,17.209440,2184
740006841,Blästa,61.758278,17.205267,2184
740006842,Rogsta Ingstahemmet,61.764727,17.199442,2184
740006843,Rogsta,61.763952,17.205998,2184
740006844,Norsta,61.764773,17.226531,2184
740006845,Skottsjö,61.764051,17.238999,2184
740006846,Håcksta,61.750429,17.277860,2184
740006847,Hovsätter,61.746557,17.286497,2184
740006848,Västanbäck,61.734108,17.302269,2184
740006850,Sågede,61.725936,17.311729,2184
740006851,Hagafjärden,61.721220,17.322697,2184
740006852,Västsund,61.704173,17.380334,2184
740006853,Arnögården,61.701075,17.386698,2184
740006856,Vik,61.691062,17.132552,2184
740006857,Västanvik,61.686250,17.141075,2184
740006858,Sveden,61.676961,17.174747,2184
740006859,Storbyn,61.676487,17.178164,2184
740006860,Mellanbyn,61.677453,17.182041,2184
740006861,Nederberge,61.680071,17.196495,2184
740006862,Idenors-Holm,61.673692,17.214754,2184
740006863,Saltviks udde,61.673145,17.220810,2184
740006864,Enoksnäs,61.669714,17.240028,2184
740006865,Hudiksvall Söderrå,61.714523,17.063856,2184
740006866,Sörforsa Bäck,61.723087,16.981696,2184
740006867,Sörforsa Medskogsvägen,61.721364,16.978528,2184
740006868,Sörforsa Folkets Hus,61.719983,16.974202,2184
740006869,Norrviksta,61.732276,16.957430,2184
740006870,Forsa kyrka,61.734317,16.936465,2184
740006871,Hudiksvall Agövägen,61.728038,17.139004,2184
740006873,Hudiksvall Bergsvägen,61.727148,17.129903,2184
740006874,Medvik Trogstavägen,61.736169,16.926239,2184
740006875,Medvik,61.736723,16.922152,2184
740006876,Stavåker,61.739237,16.905343,2184
740006877,Funsta,61.739919,16.896265,2184
740006878,Hillsta,61.739180,16.885357,2184
740006879,Byberg,61.741498,16.878113,2184
740006880,Näsviken Bybergsvägen,61.747819,16.873222,2184
740006881,Näsviken Bölevägen,61.750345,16.871492,2184
740006882,Getgadden,61.752277,16.852512,2184
740006883,Harsne,61.749816,16.844402,2184
740006884,Västra Veda,61.749719,16.834649,2184
740006885,Klockarsvedja,61.751815,16.829153,2184
740006886,Södra Sannäs,61.767219,16.705578,2184
740006887,Olshem vägskäl,61.768862,16.697083,2184
740006888,Norra Sannäs,61.773615,16.676684,2184
740006889,Svedjavägen,61.779424,16.644464,2184
740006891,Delsbo Sunnansjö,61.796525,16.569586,2184
740006892,Delsbo Torggatan,61.797884,16.560709,2184
740006894,Delsbo Klacksvägen,61.798327,16.538555,2184
740006895,Bramsvägen,61.797029,16.519110,2184
740006896,Hammarsvall,61.797579,16.502836,2184
740006897,Österbacks,61.798615,16.496868,2184
740006898,Långede,61.801239,16.488925,2184
740006899,Långbacka,61.804387,16.467225,2184
740006900,Källarbacken,61.805014,16.450493,2184
740006901,Lången,61.806171,16.436995,2184
740006902,Långbo,61.807085,16.417442,2184
740006903,Tjärnmyrberget,61.805620,16.397519,2184
740006904,Källbergsbo,61.803956,16.383739,2184
740006905,Gryttjen,61.802044,16.300952,2184
740006934,Hudiksvall Bilprovningen,61.746174,17.110257,2184
740006935,Hudiksvall Björkberg,61.729425,17.141315,2184
740006936,Hudiksvall Blockvägen,61.741471,17.112159,2184
740006937,Hudiksvall Blåsippsvägen,61.741490,17.125162,2184
740006939,Hudiksvall Bålsövägen,61.725627,17.145123,2184
740006940,Hudiksvall Centrum,61.727697,17.107225,2184
740006941,Hudiksvall Lantmätarbacken,61.726351,17.135317,2184
740006942,Hudiksvall Kristinebergs förskola,61.742550,17.114816,2184
740006943,Hudiksvall Djuped,61.721920,17.141482,2184
740006944,Hudiksvall Ericsson,61.723234,17.150354,2184
740006945,Hudiksvall Erik-Lars,61.727730,17.091353,2184
740006946,Hudiksvall Fiskebyvägen,61.727625,17.135372,2184
740006947,Hudiksvall Glysis,61.735851,17.107682,2184
740006948,Hudiksvall Gräsmaln,61.724681,17.160102,2184
740006951,Hudiksvall Hagtornsvägen,61.744953,17.130024,2184
740006952,Hudiksvall Hamnplan,61.726930,17.119016,2184
740006954,Hudiksvall Helenedal,61.724910,17.141365,2184
740006955,Hudiksvall Helenedalskiosken,61.726275,17.123699,2184
740006956,Hudiksvall HIAB,61.724455,17.136427,2184
740006957,Hudiksvall Aktivitetsfabriken,61.723902,17.128686,2184
740006958,Hudiksvall Hjortronvägen,61.741307,17.119022,2184
740006959,Hudiksvall Hudiks backe,61.739489,17.115822,2184
740006960,Hudiksvall Hudiksvägen,61.740089,17.120598,2184
740006961,Hudiksvall Humlegatan,61.738463,17.106694,2184
740006962,Hudiksvall Håsta udde,61.721535,17.105924,2184
740006963,Hudiksvall Håstaskolan,61.719063,17.091162,2184
740006964,Hudiksvall Håstakyrkan,61.720850,17.086225,2184
740006965,Hudiksvall Hälsocentralen,61.728700,17.112205,2184
740006966,Hudiksvall Jakobsberg,61.728806,17.092457,2184
740006967,Hudiksvall JP,61.725164,17.129043,2184
740006969,Hudiksvall Karamellfabriken,61.728675,17.116706,2184
740006970,Hudiksvall Kjelles,61.751126,17.125480,2184
740006971,Hudiksvall Kristineberg,61.741847,17.108465,2184
740006975,Hudiksvall Köpmanberget,61.722882,17.135792,2184
740006976,Hudiksvall Ljungvägen,61.748075,17.131086,2184
740006977,Hudiksvall Maln,61.717673,17.178935,2184
740006979,Hudiksvall Mariboplan,61.725482,17.086133,2184
740006980,Hudiksvall Mo skola,61.758548,17.098149,2184
740006981,Hudiksvall Måsvägen,61.750959,17.121402,2184
740006982,Hudiksvall Namsosplan,61.726739,17.087982,2184
740006983,Hudiksvall Promenaden,61.734143,17.104166,2184
740006984,Hudiksvall Reffelmansvägen,61.719019,17.099596,2184
740006985,Hudiksvall Rikets sal,61.739628,17.110585,2184
740006986,Hudiksvall Rosenvägen,61.743365,17.128990,2184
740006988,Hudiksvall Sandvallaskolan,61.742707,17.119063,2184
740006989,Hudiksvall Sanna kiosken,61.754799,17.117684,2184
740006992,Hudiksvall Solbågen,61.744641,17.111971,2184
740006993,Hudiksvall Starvägen,61.743849,17.119698,2184
740006994,Hudiksvall Stena metall,61.721043,17.144981,2184
740006995,Hudiksvall Stormyran,61.732879,17.140480,2184
740006996,Hudiksvall Stormyravägen,61.734240,17.136206,2184
740006997,Hudiksvall Norra Industrivägen,61.745176,17.116064,2184
740006998,Hudiksvall Tingshuset,61.725255,17.096887,2184
740006999,Hudiksvall Tingskiosken,61.723555,17.098273,2184
740007000,Hudiksvall Trastvägen,61.746510,17.120228,2184
740007001,Hudiksvall Träffpunkten,61.725855,17.138304,2184
740007002,Hudiksvall Tärnvägen,61.749490,17.121056,2184
740007003,Hudiksvall Hallstaåsvägen,61.757347,17.106488,2184
740007006,Hudiksvall Vänortsvägen,61.722366,17.083412,2184
740007007,Hudiksvall Västra skolan,61.727682,17.096535,2184
740007008,Hudiksvall Åhlens,61.728713,17.108970,2184
740007009,Hudiksvall Åvik,61.719369,17.102523,2184
740007010,Hudiksvall Östanbräcksvägen,61.728768,17.145184,2184
740007011,Hudiksvall Östra skolan,61.728175,17.122985,2184
740007022,Hudiksvall Håstavillorna,61.715998,17.094477,2184
740007023,Hudiksvall Team Hudik Arena,61.714047,17.092939,2184
740007024,Hudiksvall Reffelmansviken,61.708327,17.093306,2184
740007025,Hudiksvall Stenbergsvägen,61.706706,17.095810,2184
740007026,Hudiksvall Vindpusten,61.705043,17.096988,2184
740007027,Hudiksvall Överberge,61.703795,17.100925,2184
740007028,Hudiksvall Åkrestigen,61.702520,17.104803,2184
740007029,Hudiksvall Backen,61.698074,17.112668,2184
740007030,Hudiksvall Idenor skola,61.697233,17.119946,2184
740007031,Hudiksvall Saltviksvägen,61.700283,17.106939,2184
740007032,Hudiksvall Idenor,61.701264,17.101839,2184
740007033,Hudiksvall Andtjärnsvägen,61.702569,17.093879,2184
740007034,Hudiksvall Vij,61.706259,17.086962,2184
740007035,Hudiksvall Visvall,61.709347,17.089775,2184
740007036,Hudiksvall Björkallén,61.712881,17.089960,2184
740007039,Bromangymnasiet,61.743526,17.104599,2184
740007040,Snäckmorvägen,61.605782,17.054639,2184
740007041,Sivik,61.574115,17.027407,2184
740007042,Sätra E4,61.557774,17.014027,2184
740007043,Lars-Larsas,61.763920,16.726656,2184
740007044,Södra Sannäs Herrmans,61.765823,16.711750,2184
740007045,Krusänga,61.783020,16.636072,2184
740007047,Bromsvallen,61.809459,17.029667,2184
740007048,Råbo,61.826692,17.033371,2184
740007050,Spångmyra,61.846658,16.566730,2184
740007051,Bjuråker Klockarvägen,61.861043,16.573128,2184
740007052,Sandböle,61.884465,16.540117,2184
740007053,Ovanåker,61.826292,16.567668,2184
740007054,Västansjö Sågvägen,61.877486,16.531092,2184
740007055,Hudiksvall Vallblomman,61.704713,17.089185,2184
740007056,Delsbo Västerängsvägen,61.814852,16.556079,2184
740007057,Mogarna,61.763724,17.215080,2184
740007058,Stensövägen,61.758861,17.261446,2184
740007059,Båtmanstorpet,61.713897,17.342005,2184
740007060,Strandäng,61.828355,16.594840,2184
740007061,Skoby vägskäl,60.035015,18.036648,0382
740007063,Långtora vägskäl,59.693238,17.099854,0381
740007064,Salinge tomtområde,59.861820,17.094185,0381
740007065,Stubbo,59.872595,17.104850,0381
740007066,Siggesta vägskäl väg 70,59.744672,16.949307,0381
740007068,Krägga Aspvägen,59.604405,17.413214,0305
740007069,Hållnäs skola,60.534380,17.883203,0360
740007072,Knutby Boställsvägen,59.914132,18.274268,0380
740007073,Brunnby,60.172460,17.613793,0360
740007075,Brunnby (Gunsta),59.856257,17.804153,0380
740007076,Grönviken 2 (Gåvsta),59.947982,17.949390,0380
740007077,Hagby (Ramsta) norra vägskälet,59.811897,17.384445,0380
740007078,Hagby (Skuttunge),60.002309,17.516408,0380
740007081,Tarv,59.922849,18.280138,0380
740007082,Lagga vägskäl,59.794966,17.787800,0330
740007083,Lydinge vägskäl 224,59.836759,17.099353,0381
740007085,Selknä,59.855971,17.905627,0380
740007086,Vansta nordväst,60.063949,17.648766,0380
740007087,Vansta norra,60.059692,17.651402,0380
740007088,Åsby (Knutby),59.928020,18.283118,0380
740007089,Viksta Björklinge vägskäl,60.075845,17.634482,0380
740007092,Västanån Södra,60.575771,17.442241,0319
740007095,Boglösa,59.595373,17.177087,0381
740007096,Almunge Järnvägsövergången,59.876721,18.037285,0380
740007097,Alsike skola,59.750721,17.785268,0330
740007098,Alsike Gränsgatan,59.752643,17.783442,0330
740007099,Alsike Vrå skogsväg,59.755293,17.780965,0330
740007100,Alsike Sättragatan,59.757251,17.777326,0330
740007108,Alunda August Jans väg,60.072627,18.073110,0382
740007109,Alunda Rundvägen,60.068880,18.067481,0382
740007110,Alunda Furuhöjdskyrkan,60.065797,18.071869,0382
740007111,Bälinge Skola,59.950764,17.531239,0380
740007113,Fjärdhundra Fjärdhundrabadet,59.773753,16.915232,0381
740007114,Torstuna by,59.773225,17.085074,0381
740007115,Fjärdhundra Albäcksvägen,59.775992,16.923211,0381
740007117,Gimo Solängsgatan,60.167859,18.193664,0382
740007118,Gimo Lönngatan,60.168571,18.178037,0382
740007119,Gimo Vretaskolan,60.169904,18.170781,0382
740007120,Gimo Lilldammsvägen,60.175201,18.177867,0382
740007121,Gimo Coromantvägen,60.176812,18.185157,0382
740007122,Gimo Bruksgatan,60.178700,18.187006,0382
740007123,Gimo Hammarskolan,60.168537,18.186937,0382
740007126,Gimo Vallonskolan,60.171105,18.166866,0382
740007127,Haga konferenscenter,59.605872,17.047837,0381
740007128,Järlåsa bygdegård,59.898482,17.205997,0380
740007129,Fnysinge vägskäl,59.854743,16.929739,0381
740007130,Lillkyrka skola,59.559174,17.247467,0381
740007135,Norrsundet Klockstapeln,60.932548,17.143243,2180
740007136,Gärdsänget,61.761663,16.941805,2184
740007137,Hamre,61.527623,16.364057,2183
740007138,Born,61.376803,15.758249,2121
740007139,Bollnäs Framnäs väg 83,61.370174,16.392107,2183
740007140,Trogens,61.346937,15.602100,2121
740007141,Voxna,61.343492,15.554460,2121
740007142,Läby (Björklinge) Norra,60.096219,17.553848,0380
740007143,Läby (Björklinge) Vendels vsk,60.090464,17.554514,0380
740007144,Läby (Björklinge) snickeri,60.092610,17.557863,0380
740007145,Läby (Vänge),59.848816,17.531652,0380
740007148,Länna Bruksgatan,59.872684,17.958274,0380
740007149,Lövstalöt Flädervägen,59.958833,17.573390,0380
740007151,Lövstalöt Ryttarvägen,59.957150,17.581070,0380
740007152,Lövstalöt Gråalsvägen,59.954924,17.584352,0380
740007153,Lövstalöt södra,59.955216,17.586050,0380
740007154,Lövstalöt Bälinge vägskäl,59.963249,17.582220,0380
740007155,Dragon Gate,60.466193,17.416997,0319
740007156,Marma by vägskäl,60.476941,17.422003,0319
740007160,Mehedeby Fiskgjusevägen,60.455263,17.404042,0360
740007161,Mehedeby Byvägen,60.448656,17.405534,0360
740007162,Mehedeby Pensionärshemmet,60.446491,17.406409,0360
740007164,Månkarbo Tallbacksskolan,60.225978,17.468038,0360
740007165,Månkarbo södra,60.221996,17.468468,0360
740007166,Månkarbo Gjuterivägen,60.229547,17.461919,0360
740007169,Ultuna Ultunaallén,59.813192,17.650699,0380
740007170,Öregrund Smedjegatan,60.336662,18.435768,0382
740007171,Öregrund Hummelvägen,60.333883,18.431904,0382
740007172,Norrskedika Bygdegård,60.285590,18.289416,0382
740007174,Norrskedika IP,60.280254,18.297691,0382
740007176,Ramsta skola,59.794388,17.439108,0380
740007177,Märsta centrum,59.619733,17.854670,0191
740007178,Uppsala Stationsgatan,59.859935,17.646681,0380
740007180,Skärplinge bussterminal,60.470331,17.758429,0360
740007181,Skärplinge Allévägen,60.475893,17.756853,0360
740007182,Skärplinge Bussgaraget,60.473104,17.752303,0360
740007183,Storvreta Salemsvägen,59.964548,17.707384,0380
740007184,Storvreta Kapplandsvägen,59.966792,17.711829,0380
740007185,Gränby (Storvreta) vägskäl,59.967224,17.687337,0380
740007186,Storvreta Årby,59.971913,17.719628,0380
740007187,Storvreta Storvretaskolan,59.961631,17.702973,0380
740007188,Storvreta bibliotek,59.960391,17.703064,0380
740007189,Storvreta Lingonvägen,59.958977,17.721997,0380
740007191,Storvreta Rosmarinvägen,59.957929,17.694401,0380
740007192,Storvreta Centrum,59.959470,17.705911,0380
740007193,Storvreta Adolfsbergsväg,59.958545,17.710299,0380
740007194,Storvreta Alkärrsvägen,59.957247,17.715613,0380
740007195,Storvreta Ekorrvägen,59.956351,17.716081,0380
740007197,Storvreta Tistelvägen,59.951789,17.708694,0380
740007198,Storvreta Solstrålevägen,59.951347,17.698860,0380
740007199,Storvreta Månskensvägen,59.950174,17.694926,0380
740007200,Storvreta Himmelsvägen,59.952263,17.690123,0380
740007201,Storvreta Vintergatsvägen,59.953638,17.690648,0380
740007205,Uppsala Daneport,59.810935,17.701515,0380
740007208,Söderfors Habia Cable,60.379137,17.259316,0360
740007210,Söderfors Skogsgårdarna,60.390333,17.241731,0360
740007211,Söderfors Biblioteket,60.388905,17.236028,0360
740007214,Söderskogen norra,59.680894,17.594524,0305
740007217,Söderfors fd station,60.382795,17.246586,0360
740007219,Söderfors Östermalm,60.380433,17.254949,0360
740007221,Söderskogen vägskäl,59.664806,17.554538,0305
740007225,Tierp Ridhuset,60.361359,17.524781,0360
740007227,Tierp Svanby,60.333083,17.512068,0360
740007228,Tierp Västra Tämnarvägen,60.338728,17.518520,0360
740007229,Tierp Södra Esplanaden,60.342804,17.513608,0360
740007230,Tierp Sjukarby norra,60.365088,17.536306,0360
740007231,Tierp Tegelbruksgatan,60.343410,17.509020,0360
740007233,Tierp Sjukarby södra,60.360808,17.534086,0360
740007234,Tierp Högbergsskolan,60.346345,17.502779,0360
740007237,Tierp Värmeverket,60.339858,17.516533,0360
740007238,Tierp Aspenskolan,60.345987,17.504083,0360
740007244,Tierp Torggatan,60.341073,17.514894,0360
740007256,Tierp Ladvägen,60.347363,17.494698,0360
740007257,Tierp Vegavallen,60.353178,17.507555,0360
740007258,Tierp Bräckstavägen,60.357092,17.512506,0360
740007259,Tierp Skaldjursvägen,60.356841,17.531248,0360
740007261,Tierp Skatvägen,60.352916,17.526584,0360
740007262,Tobo gamla stationen,60.257937,17.652162,0360
740007263,Tobo Villavägen,60.252932,17.657028,0360
740007266,Tobo Louis De Geers väg,60.260128,17.658573,0360
740007267,Tobo Limexvägen,60.258763,17.652208,0360
740007268,Upplanda norra,60.229362,17.730502,0360
740007269,Upplanda Berg,60.217379,17.737090,0360
740007270,Upplanda Järnvägsövergången,60.221655,17.736331,0360
740007271,Uppsala Rapsgatan,59.843795,17.688361,0380
740007273,Uppsala Stålgatan södra,59.845527,17.676504,0380
740007274,Björkö (Knutby),59.933194,18.280623,0380
740007275,Vattholma Kolbotten,60.010696,17.732179,0380
740007276,Vattholma Bruksförvaltningen,60.014652,17.733001,0380
740007277,Vattholma Granbommen,60.017001,17.733873,0380
740007278,Vattholma Idrottsplats,60.022335,17.725161,0380
740007279,Vreta (Uppsala) Trallbovägen,59.772497,17.605778,0380
740007280,Vreta (Uppsala) Blockstigen,59.775424,17.605775,0380
740007281,Vreta (Uppsala) Grenvägen,59.780349,17.604082,0380
740007282,Vreta (Uppsala) Brinkvägen,59.781982,17.600252,0380
740007283,Vreta (Almunge),59.875720,18.073797,0380
740007284,Vreta 817,60.196914,17.814731,0382
740007285,Vreta,59.649901,17.539696,0305
740007287,Vänge skolslinga,59.856739,17.435434,0380
740007288,Vänge Arkitektvägen,59.854051,17.442245,0380
740007292,Öregrund Konsum,60.336517,18.439905,0382
740007293,Öregrund Kavarövägen,60.328356,18.426208,0382
740007294,Öregrund skola,60.333197,18.440217,0382
740007295,Öregrund Fjället,60.336779,18.448404,0382
740007296,Öregrund Björkgatan,60.333972,18.445985,0382
740007297,Öregrund Lekplatsen,60.333259,18.442993,0382
740007298,Öregrund Hamntorget,60.338860,18.441761,0382
740007299,Öregrund Systembolaget,60.339038,18.440036,0382
740007302,Örsundsbro Kvekvägen,59.725985,17.296557,0381
740007303,Örsundsbro Nysätravägen,59.737582,17.310126,0381
740007304,Örsundsbro Salnecke park,59.738561,17.319418,0381
740007306,Österbybruk Sandvägen,60.196318,17.877993,0382
740007307,Österbybruk Skjutbanan,60.220184,17.913211,0382
740007308,Österbybruk Brandstationen,60.201025,17.897264,0382
740007310,Österbybruk Käbboda,60.188916,17.908988,0382
740007311,Österbybruk Klockstapeln,60.194878,17.901634,0382
740007313,Österbybruk Mästersmeden,60.196613,17.891194,0382
740007314,Österbybruk Folkets Hus,60.197878,17.880977,0382
740007316,Österbybruk Rovsätra vägskäl,60.205318,17.899486,0382
740007319,Östhammar Hantverksvägen,60.258442,18.357781,0382
740007320,Östhammar Edsvägen,60.260293,18.355811,0382
740007321,Uppsala Björkgatan södra,59.855725,17.666403,0380
740007322,Östhammar Vadbacksvägen,60.270599,18.365327,0382
740007323,Östhammar Husbackavägen,60.263896,18.371093,0382
740007324,Östhammar Slottsgatan,60.260555,18.370181,0382
740007325,Östhammar Esplanaden,60.255808,18.375592,0382
740007326,Östhammar Albrektsgatan,60.252117,18.379783,0382
740007327,Östhammar Vårdcentrum,60.259379,18.365047,0382
740007336,Östhammar Tomtbergavägen,60.266477,18.368602,0382
740007337,Östhammar Tallvägen,60.270315,18.363280,0382
740007338,Östhammar Granvägen,60.269101,18.357762,0382
740007339,Östhammar Rosengatan,60.265622,18.353262,0382
740007342,Östhammar Samhall,60.256796,18.354636,0382
740007343,Östhammar Ulrikeberg,60.259729,18.358984,0382
740007344,Östhammar Verkstadsvägen,60.260276,18.349214,0382
740007345,Östhammar Eds plantskola,60.264071,18.340471,0382
740007347,Östhammar Edsskolan,60.263493,18.356584,0382
740007349,Östhammar Konsum,60.258239,18.372024,0382
740007352,Heby skola,59.937054,16.857371,0331
740007353,Ultuna Arrheniusplan,59.813083,17.666735,0380
740007354,Uppsala Stora Torget,59.858551,17.639019,0380
740007355,Uppsala Fredrika Bremersgatan,59.886661,17.655127,0380
740007356,Uppsala Mimmi Ekholms plats,59.865729,17.609438,0380
740007357,Gottsunda Simhall,59.808623,17.631322,0380
740007358,Gottsunda Bandstolsvägen,59.813516,17.622303,0380
740007359,Gottsunda Cellovägen,59.805538,17.637551,0380
740007361,Uppsala Jordgubbsgatan,59.864274,17.702193,0380
740007362,Gottsunda Flöjtvägen,59.803734,17.632320,0380
740007363,Gottsunda Solistvägen,59.803031,17.628646,0380
740007364,Gottsunda Jenny Linds väg,59.804580,17.628339,0380
740007365,Gottsunda Vackra Birgers väg,59.807015,17.624925,0380
740007366,Gottsunda Br Berwalds väg,59.809977,17.624962,0380
740007367,Uppsala Gottsunda torg,59.811390,17.628016,0380
740007369,Uppsala Linrepevägen,59.813253,17.634766,0380
740007370,Uppsala Barkspadevägen,59.818208,17.633576,0380
740007372,Uppsala Valsätraskolan,59.821468,17.628976,0380
740007373,Uppsala Tallbacksvägen,59.826540,17.629681,0380
740007374,Uppsala Grindstugan,59.839992,17.639800,0380
740007375,Uppsala Rosendal skola,59.832549,17.639784,0380
740007378,Uppsala Akad Sjh Södra,59.846062,17.637155,0380
740007384,Uppsala Klostergatan,59.861245,17.639006,0380
740007395,Uppsala Stabby prästgård,59.863146,17.604675,0380
740007399,Uppsala Brantingstorget,59.867766,17.670146,0380
740007400,Uppsala Kastanjegatan,59.866899,17.667313,0380
740007401,Uppsala Verkmästargatan,59.866729,17.673016,0380
740007403,Uppsala Körvelgatan,59.862733,17.693840,0380
740007404,Uppsala Kummingatan,59.861285,17.689652,0380
740007405,Uppsala Årstagården,59.860942,17.685955,0380
740007409,Uppsala Apelgatan,59.865874,17.672522,0380
740007410,Uppsala Byggmästargatan,59.866164,17.669164,0380
740007411,Uppsala Björkgatan,59.865259,17.663276,0380
740007412,Uppsala Österängsgatan södra,59.863394,17.656120,0380
740007414,Uppsala Vaksala Torg,59.861709,17.645673,0380
740007415,Uppsala Vaksalagatan,59.860452,17.642444,0380
740007416,Uppsala Trädgårdsgatan,59.856948,17.635522,0380
740007417,Uppsala Slottsbacken,59.854765,17.632368,0380
740007418,Uppsala Segerstedthuset,59.852264,17.634033,0380
740007421,Uppsala Birkagatan,59.847320,17.617614,0380
740007422,Uppsala Sommarro,59.844263,17.615949,0380
740007423,Uppsala Lindsbergsgatan,59.841984,17.616503,0380
740007424,Uppsala Täljstenen,59.839110,17.613315,0380
740007425,Uppsala Kvickstensvägen,59.836093,17.612063,0380
740007426,Uppsala Norra Parkvägen,59.833647,17.614303,0380
740007428,Uppsala Malma Bergsväg,59.829479,17.617715,0380
740007429,Uppsala Svamptorget,59.825801,17.618121,0380
740007430,Uppsala Björklundavägen,59.821824,17.616140,0380
740007432,Uppsala Spinnrocksvägen,59.819008,17.621817,0380
740007433,Gottsunda August Södermans väg,59.815547,17.619561,0380
740007434,Gottsunda Orkestervägen,59.806392,17.638133,0380
740007435,Uppsala Morkullevägen,59.803015,17.644042,0380
740007437,Uppsala Entitparken,59.799585,17.644031,0380
740007438,Uppsala Långvägen,59.796802,17.641437,0380
740007439,Gottsunda Fiolbacken,59.809445,17.632276,0380
740007445,Uppsala Kyrkogårdsgatan,59.857347,17.626155,0380
740007446,Uppsala Kungsgärdets vårdcentral,59.855921,17.620830,0380
740007451,Uppsala Nordengatan,59.851154,17.606437,0380
740007452,Uppsala Ekebyhus,59.850596,17.598662,0380
740007454,Uppsala Sernanders väg,59.851335,17.593134,0380
740007455,Uppsala Flogsta Centrum,59.852061,17.586641,0380
740007456,Uppsala Flogsta vårdcent,59.850899,17.582225,0380
740007458,Uppsala Ihres väg,59.847049,17.583501,0380
740007460,Uppsala Säves väg,59.846186,17.594838,0380
740007461,Uppsala Saluhallen,59.859518,17.632164,0380
740007463,Hässelby (Alunda) vägskäl,60.024740,18.068985,0380
740007465,Uppsala Gamla Uppsala,59.897203,17.637038,0380
740007466,Uppsala Regins väg,59.894978,17.636880,0380
740007468,Uppsala Valhalls väg,59.892554,17.642679,0380
740007469,Uppsala Huges väg,59.892066,17.647422,0380
740007470,Uppsala Topeliusgatan,59.889778,17.646706,0380
740007472,Uppsala Värnlundsgatan,59.886424,17.643180,0380
740007473,Uppsala Ferlinsgatan,59.881655,17.645917,0380
740007474,Uppsala Heidenstamstorg,59.877574,17.645585,0380
740007475,Uppsala Kantorsgatan,59.874464,17.641359,0380
740007476,Uppsala Djäknegatan,59.871341,17.639348,0380
740007477,Uppsala Portalgatan,59.867944,17.639589,0380
740007478,Uppsala Höganäsgatan,59.865352,17.641928,0380
740007479,Uppsala S:t Olofsgatan,59.863265,17.640939,0380
740007480,Uppsala Ekonomikum,59.860991,17.619767,0380
740007481,Uppsala Studentstaden,59.858066,17.613700,0380
740007483,Uppsala Lagerlöfsgatan,59.880878,17.655234,0380
740007485,Uppsala Almqvistgatan,59.877168,17.655974,0380
740007486,Uppsala Levertinsgatan,59.873647,17.653582,0380
740007488,Uppsala Bureusgatan,59.870213,17.647428,0380
740007490,Uppsala Kvarntorget,59.866993,17.646554,0380
740007492,Uppsala Gränbystaden,59.875800,17.675918,0380
740007493,Uppsala Gränbyvägen,59.873539,17.671416,0380
740007494,Uppsala Tövädersgatan,59.871936,17.667916,0380
740007497,Uppsala Österängsg Norra,59.866361,17.655838,0380
740007498,Uppsala Torkelsgatan norra,59.864540,17.651863,0380
740007502,Uppsala Bärbygatan,59.885486,17.618226,0380
740007503,Uppsala Bärbyparken,59.884506,17.615082,0380
740007505,Uppsala Flottörgatan,59.882412,17.613879,0380
740007507,Uppsala Fjärdhundragatan,59.877582,17.619796,0380
740007509,Uppsala Torbjörnsgatan,59.875364,17.623068,0380
740007510,Uppsala Sköldungagatan,59.873297,17.625812,0380
740007511,Uppsala Svartbäckens vårdcentral,59.868890,17.628357,0380
740007514,Uppsala Glimmervägen,59.840269,17.608025,0380
740007515,Uppsala Fältspatsvägen,59.843043,17.604785,0380
740007517,Uppsala Västertorg,59.840620,17.602032,0380
740007518,Uppsala Gnejsvägen,59.839853,17.596407,0380
740007519,Uppsala Gnejsplan,59.840954,17.598589,0380
740007520,Uppsala Skolgatan,59.864008,17.634017,0380
740007532,Uppsala Slöjdgatan,59.852565,17.617453,0380
740007534,Uppsala Eriksbergsvägen,59.845641,17.610421,0380
740007537,Håga gård,59.839656,17.584409,0380
740007539,Uppsala Hågavägen,59.839305,17.577201,0380
740007540,Uppsala Liljefors torg,59.870266,17.656520,0380
740007541,Uppsala Årstagatan,59.869089,17.663596,0380
740007542,Uppsala Lästmakargatan,59.870169,17.665924,0380
740007543,Uppsala Skomakargatan,59.871641,17.669113,0380
740007544,Uppsala Källparksgatan,59.871201,17.674214,0380
740007546,Uppsala Ritargatan,59.873379,17.676961,0380
740007548,Uppsala Gröna gatan,59.867255,17.677724,0380
740007549,Uppsala Axel Johanssons,59.857171,17.689759,0380
740007550,Uppsala Hanselligatan,59.852108,17.694130,0380
740007551,Uppsala Möllersvärdsgatan,59.851612,17.696726,0380
740007555,Uppsala Stenhagenskolan,59.857655,17.562523,0380
740007556,Uppsala Herrhagens Byväg,59.855358,17.556298,0380
740007559,Uppsala Stenröset,59.852459,17.563713,0380
740007560,Uppsala Stenhällen,59.854944,17.567877,0380
740007561,Uppsala Gatstenen,59.854005,17.570933,0380
740007564,Uppsala Lundellska skolan,59.838700,17.651289,0380
740007567,Uppsala Gustaf Kjellberg,59.831626,17.649934,0380
740007568,Uppsala Kronparksgården,59.828963,17.650322,0380
740007569,Ultuna SVA,59.821983,17.656355,0380
