Kommunkod|Tätortskod|Tätortsbeteckning|lat|lng
2313|T7860|Hammerdal|63.57615424712927|15.365165210644136
2313|T7876|Hoting|64.11475111954385|16.2065058612333
2313|T7934|Näsviken|63.84962334871152|15.53570531216964
2313|T7948|Rossön|63.922033924229424|16.34236142117876
2313|T7960|Strömsund|63.85382027242855|15.567127852566946
2321|T7810|Björnänge|63.38407217562546|13.138480761095995
2321|T7852|Hallen|63.17729252386764|14.08658176794334
2321|T7884|Järpen|63.34891804817849|13.461956967661497
2321|T7916|Mörsil|63.30839862532448|13.663327837880017
2321|T8000|Undersåker|63.315623619058954|13.248052881083492
2321|T8024|Åre|63.39382751381284|12.935091567952343
2326|T7848|Hackås|62.928115977350046|14.51489569599404
2326|T7878|Hoverberg|62.81375168546103|14.447586814601879
2326|T7886|Klövsjö|62.52826595806701|14.19033820897171
2326|T7912|Myrviken|62.99413411939866|14.327129267716954
2326|T7924|Rätan|62.477453048249714|14.543191153166003
2326|T7976|Svenstavik|62.7660688124344|14.430968840032385
2326|T8032|Åsarna|62.64575911935245|14.368884007641189
2361|T7828|Funäsdalen|62.541689784467884|12.553387088140953
2361|T7868|Hede|62.417344886044965|13.49355400568655
2361|T7904|Lillhärdal|61.851555320623|14.061687289654746
2361|T7920|Norr-Hede|62.42155778266984|13.537608273270612
2361|T7968|Sveg|62.03474976030213|14.364833856552679
2361|T7996|Ulvkälla|62.024395657600806|14.369884021883797
2361|T8008|Vemdalen|62.448979087771285|13.860433198915903
2361|T8012|Ytterhogdal|62.176642484422814|14.939931383699223
2380|T7830|Fåker|62.99046793258988|14.579011164745669
2380|T7864|Hara|63.041204774287664|14.459695175641974
2380|T7880|Häggenås|63.393116245060966|14.90258194784278
2380|T7908|Lit|63.32181130805878|14.850840801577593
2380|T7906|Lunne|63.08324093196793|14.864002403608495
2380|T7910|Marieby|63.12242349995292|14.698890867580376
2380|T7914|Målsta, Genvalla och Fillsta|63.149640756626575|14.507746537827321
2380|T7938|Orrviken|63.104016537479254|14.443887240660269
2380|T7984|Tandsbyn|63.005514583422396|14.731610898683643
2380|T8042|Ängsmon|63.14416157571272|14.760230263278114
2380|T8044|Östersund|63.158065401484386|14.679068375570791
2401|T8236|Lögdeå|63.54890416240224|19.387350335716423
2401|T8256|Nordmaling|63.56929258507788|19.50131871030655
2401|T8296|Rundvik|63.53821983534832|19.439666217018043
2403|T8120|Bjurholm|63.9304211701336|19.21868060798432
2404|T8188|Granö|64.24933941389136|19.311959525200088
2404|T8204|Hällnäs|64.31639594097769|19.61176751662286
2404|T8356|Tvärålund|64.09700466706475|19.688139199429987
2404|T8380|Vindeln|64.20051351079016|19.719185303614925
2409|T8152|Bygdeå|64.05991823127512|20.855926338454424
2409|T8292|Robertsfors|64.19201638710366|20.8495240261104
2409|T8396|Ånäset|64.27713109385516|21.046197511637125
2417|T8112|Bastuträsk|64.79153758468196|20.04102993263059
2417|T8268|Norsjö|64.91283049839734|19.481299459268556
2418|T8244|Malå|65.18719930961164|18.742114361849662
2421|T8198|Hemavan/Bierke|65.81407213202235|15.101516424059515
2421|T8320|Stensele|65.06622098197765|17.155923968778485
2421|T8324|Storuman|65.09086868455564|17.10755271009725
2421|T8364|Tärnaby|65.71056329399376|15.255205497082395
2422|T8316|Sorsele|65.52767826925667|17.530307761289734
2425|T8168|Dorotea|64.26153271632721|16.41161976548588
2460|T8384|Vännäs|63.90584871338128|19.744927494587007
2460|T8388|Vännäsby|63.91318291235384|19.82223314537774
2462|T8376|Vilhelmina|64.62571988261449|16.658585400178147
2463|T8400|Åsele|64.15983213060167|17.357042038362444
2480|T8136|Botsmark|64.25409526919627|20.2438240054638
2480|T8140|Brännland|63.87354290329854|20.060724682407155
2480|T8138|Brännäset och Boviken|63.632346803089575|19.98993735834301
2480|T8142|Bullmark|64.03145541080083|20.48317338957693
2480|T8368|Ersmark|63.885893890946065|20.31658706844318
2480|T8174|Flurkmark|63.978628019466925|20.23558860083852
2480|T8196|Hissjön|63.93663233481784|20.164456146047137
2480|T8200|Holmsund|63.7001889643546|20.352583653700933
2480|T8208|Hörnefors|63.62748369754827|19.91219649674722
2480|T8210|Innertavle|63.80815219729922|20.399071894113565
2480|T8260|Norrmjöle|63.664636133059524|20.11980332342659
2480|T8280|Obbola|63.69813311233541|20.312221937739725
2480|T8304|Röbäck|63.807846270782534|20.197726503384597
2480|T8332|Stöcke|63.74001770044322|20.23001202127754
2480|T8334|Stöcksjö|63.75225944337173|20.187117145943287
2480|T8336|Sävar|63.90327611930321|20.55007960500334
2480|T8344|Sörfors|63.866294074567485|20.040367899462975
2480|T8348|Sörmjöle|63.68033554770526|20.00416931615245
2480|T8352|Tavelsjö|64.03855314950472|20.050329607236588
2480|T8354|Tomtebo|63.804333398636565|20.36955312352522
2480|T8360|Täfteå|63.83970768492774|20.478580992636584
2480|T8372|Umeå|63.82844989437253|20.27055660470351
2480|T8394|Yttersjö|63.77343179250694|20.001457641120062
2480|T8412|Överboda|63.851740997049376|19.928883815521104
2481|T8194|Hedlunda|64.5357289204924|18.725353451307797
2481|T8232|Lycksele|64.58252520162566|18.68061456709473
2481|T8300|Rusksele|64.81492583390046|18.897865567965322
2482|T8132|Boliden|64.8654722139822|20.382215045639903
2482|T8144|Bureå|64.61691108152336|21.206479918479378
2482|T8148|Burträsk|64.51618846367772|20.649703115516143
2482|T8156|Bygdsiljum|64.35101150135284|20.50293232509946
2482|T8160|Byske|64.9517646893281|21.20715573939253
2482|T8340|Drängsmark|64.9171781672672|20.954494498397047
2482|T8172|Ersmark|64.8463780044756|20.906814573105617
2482|T8212|Jörn|65.05690740665834|20.035385090928493
2482|T8218|Klutmark|64.73111698368008|20.728183224426196
2482|T8224|Kusmark|64.87614056149567|20.809318558753326
2482|T8228|Kåge|64.8304122645894|20.99429178681333
2482|T8240|Lövånger|64.3678239397787|21.310927365376394
2482|T8248|Medle|64.745364373929|20.766444289362827
2482|T8252|Myckle|64.75232151848674|20.850568345516656
2482|T8284|Ostvik|64.881242485142|21.067612636597406
2482|T8308|Skelleftehamn|64.68949051352918|21.23055112282001
2482|T8312|Skellefteå|64.75213136198784|20.92787846861877
2482|T8342|Södra Bergsbyn och Stackgrönnan|64.71059455841794|21.09836218117966
2482|T8310|Ursviken|64.70163088257029|21.182619007657866
2482|T8408|Örviken|64.66880785915795|21.183126199182155
2505|T8516|Arvidsjaur|65.5912245278594|19.19805379834841
2505|T8584|Glommersträsk|65.26256841532616|19.64238546380072
2506|T8512|Arjeplog|66.04752313119255|17.8791340363873
2510|T8628|Jokkmokk|66.6053029409074|19.827934726854934
2510|T8796|Porjus|66.95839026501773|19.818863075244924
2510|T8920|Vuollerim|66.43188815805775|20.618880718086324
2513|T8868|Svartbyn|66.25931350444456|22.835460823933786
2513|T8884|Tallvik|66.34423312526683|22.82285564124319
2513|T8940|Överkalix|66.3234090117988|22.84807136017388
2514|T8556|Bredviken|65.82947326575794|23.21218271626306
2514|T8560|Båtskärsnäs|65.78101180268324|23.418253698982355
2514|T8578|Gammelgården|65.88315661955981|23.030866866692808
2514|T8656|Kalix|65.84912697875728|23.177678257665136
2514|T8928|Nyborg|65.7936765095724|23.17810187205883
2514|T8804|Påläng|65.8153195462318|22.89152266522346
2514|T8812|Risögrund|65.81088813362125|23.244955384433993
2514|T8820|Rolfs|65.84859085405031|23.125772117901114
2514|T8836|Sangis|65.85735500461062|23.490350166888543
2514|T8896|Töre|65.91450910278212|22.647315681729886
2518|T8612|Hedenäset|66.22632130721605|23.68624190671188
2518|T8640|Juoksengi|66.5645131047345|23.844041740900614
2518|T8944|Övertorneå|66.3880689340353|23.643660121331365
2521|T8636|Junosuando|67.42686529705827|22.505139279210006
2521|T8660|Kangos|67.48473676929544|22.64609851601345
2521|T8688|Korpilombolo|66.84985918153205|23.051590769006815
2521|T8780|Pajala|67.21206079138311|23.36744855062528
2523|T8596|Gällivare|67.14398726950908|20.654477726787693
2523|T8600|Hakkas|66.91505939423855|21.56744390731292
2523|T8694|Koskullskulle|67.1865007955629|20.740914309543086
2523|T8732|Malmberget västra|67.17504913973121|20.65143867530831
2523|T8730|Malmberget östra|67.17157283585446|20.688724951420998
2523|T8886|Tjautjas/Cavccas|67.32171575106096|20.72511597054074
2560|T8692|Korsträsk|65.66757185440188|20.866630473195006
2560|T8904|Vidsel|65.83394050078175|20.50947556325947
2560|T8908|Vistträsk|65.69287967811552|20.651553440486218
2560|T8932|Älvsbyn|65.67655157093199|21.001406107139186
2580|T8504|Alvik|65.56957722367996|21.769066381170138
2580|T8508|Antnäs|65.55461825866934|21.835505004785915
2580|T8524|Avan|65.68158918114375|21.802748350013
2580|T8528|Bensbyn|65.64179527572065|22.242269209124206
2580|T8532|Bergnäset|65.57199280708184|22.086943456401972
2580|T8538|Björkskatan|65.61554361802908|22.178161482231225
2580|T8558|Brändön|65.69687854784652|22.33971533262461
2580|T8564|Bälinge|65.63205519996306|21.933469709526605
2580|T8576|Ersnäs|65.53813792814447|21.77730906880738
2580|T8580|Gammelstaden|65.63194755209692|22.026426047720157
2580|T8644|Jämtön|65.85347114429888|22.496507332275815
2580|T8658|Kallax|65.51083877801855|22.063401109056024
2580|T8670|Karlsvik|65.5972507320157|22.075390630482705
2580|T8680|Klöverträsk|65.63524907495713|21.405080562196467
2580|T8724|Luleå|65.5838225255212|22.191490298482705
2580|T8752|Måttsund|65.54235838409635|21.905114097504015
2580|T8788|Persön|65.74367017078437|22.158566795757878
2580|T8828|Rutvik|65.6655930050941|22.091061152548914
2580|T8832|Råneå|65.85730143114107|22.294396879409433
2580|T8874|Hällbäcken och Sinksundet|65.6225237442035|22.200397519507053
2580|T8856|Sundom|65.77181115274634|22.270714098345636
2580|T8880|Södra Sunderbyn|65.65798372681978|21.94353318472677
2580|T8934|Ängesbyn|65.77419593728875|22.05454825982415
2581|T8536|Bergsviken|65.30901946719202|21.388943377816652
2581|T8540|Blåsmark|65.2640673015474|21.294510431351185
2581|T8568|Böle|65.38573118797264|21.32280469551803
2581|T8616|Hemmingsmark|65.22245187581038|21.28440416444356
2581|T8620|Hortlax|65.2818837736067|21.405440159307258
2581|T8648|Jävre|65.14947064782622|21.489935216592528
2581|T8684|Kopparnäs|65.40498200320913|21.48068661883232
2581|T8720|Lillpite|65.37057516719736|21.15652350262734
2581|T8776|Norrfjärden|65.41804112460787|21.501514126865448
2581|T8792|Piteå|65.31971266339679|21.451134716664228
2581|T8816|Roknäs|65.34458072397231|21.181819429925696
2581|T8824|Rosvik|65.42760808359043|21.689697434997274
2581|T8846|Sjulsmark|65.51899268953936|21.48621535772727
2581|T8870|Svartudden|65.31742859005011|21.520506603699143
2581|T8876|Svensbyn|65.31058708235167|21.23483512472841
2582|T8544|Boden|65.81824831647313|21.704566679864406
2582|T8608|Harads|66.08261227356833|20.956386821738334
2582|T8878|Sävast|65.77170319087436|21.735045264160647
2582|T8882|Södra Bredåker|65.8984146732162|21.32403380375555
2582|T8888|Trångforsen och Heden|65.81273887484883|21.59138100137095
2582|T8902|Unbyn|65.71279276957277|21.751490175474856
2582|T8916|Vittjärv|65.8507551744661|21.59500567240384
2583|T8604|Haparanda|65.83417920130161|24.11703300048663
2583|T8672|Karungi|66.0455040542824|23.95056758558753
2583|T8768|Nikkala|65.80357612715673|23.910141008157225
2583|T8840|Seskarö|65.73325206282418|23.74952726599696
2584|T8632|Jukkasjärvi|67.85195788828963|20.6029060387741
2584|T8664|Karesuando|68.44069998496079|22.480483265022137
2584|T8676|Kiruna|67.84943277456316|20.254427994353588
2584|T8704|Kuttainen|68.3834154657049|22.824326745031108
2584|T8864|Svappavaara|67.64741279494041|21.054155248321546
2584|T8890|Tuolluvaara / Duollovárri|67.84866489130565|20.337546504941546
2584|T8912|Vittangi|67.6769987129382|21.64499806703923
|||NaN|NaN
